date,user,name,text,retweet,favorite,location
2021-08-14 23:00:16,KVUE,KVUE News,'I don't consent': Washington health care workers protest new vaccine mandate https://t.co/sb4PPAfM6U,0,0,"Austin, TX"
2021-08-14 23:00:16,Istambulian,Sarkis Istambulian,What fight? If I would be Biden I would have mandateed vaccines a long time ago public interest is above personal i… https://t.co/7XAxnOaFD6,0,0,Mae Sariang
2021-08-14 23:00:16,egvvnd,eric,@ndtex @mmilford85 @okerland @IDtheMIKE What a nightmare thread. Sucks you guys have had to go through it. My kids… https://t.co/jmjtweQ3P7,0,0,Chicago burbs
2021-08-14 23:00:16,JessSFrankel,Jesse Seth Frankel,@GovRonDeSantis @RonDeSantisFL Your state's having a HUGE rise in Covid cases. You threatened to withhold salaries… https://t.co/8X3cpA2X19,0,0,Japan
2021-08-14 23:00:15,6Lockwood,Jeff Lockwood,'Vaccine passports' are here. Here's how to prove your Covid-19 vaccination status on your phone - CNN https://t.co/QPXLUht4Nb,0,0,"Phoenix, AZ"
2021-08-14 23:00:15,CitizenFreePres,Citizen Free Press,Is she afraid of the needle or the Vaccine… https://t.co/YhUqnVhplZ,0,0,Zero Ads On Citizen Free Press
2021-08-14 23:00:15,kackersp,Katie,"@JBondira @Jessicam6946 My mum has MS she went straight to get her vaccine when they hit Australia, she’s also part… https://t.co/P8VtSorG8K",0,0,
2021-08-14 23:00:13,westaustralian,The West Australian,"It sounds simple: No jab, no work. But dig deeper and it is full of political, legal, practical and ethical complex… https://t.co/pGEm7fXh0H",0,0,"Perth, Western Australia"
2021-08-14 23:00:13,lntandekar,LEKH NARAYAN TANDEKAR,Will Smith movie ‘I Am Legend’ is being used to spread Covid-19 vaccine fear – CNN Video https://t.co/bM0G7XkaHN,0,0,"Chhuikhadan, India"
2021-08-14 23:00:12,bot_political,bot_political,engadget|These 'vaccine passports' are why we can have nice things | Engadget|https://t.co/jxxOq2bHbV,0,0,CyberSpace
2021-08-14 23:00:11,CaliVaxChoice,CaliVaxChoice,Biden Official Says New Study Is ‘Wake Up Call’ After Pfizer’s Efficacy Plummets to 42% as Delta Variant Takes Hold… https://t.co/P4dziNl6pe,2,4,California 
2021-08-14 23:00:10,CRO68433431,CRO,"A never-ending Covid ride. If willfully putting loved one or child in danger, does not convince you to take vaccine… https://t.co/dqFuLvOi85",0,0,"Lackland Air Force Base, TX"
2021-08-14 23:00:09,LarryBoorstein,Laurence (Larry) Boorstein,@PaulsBoutique24 @pjcadams @markmobility Vaccine hesitancy is largely on Biden.  Biden put Dr Fauci who isn't trust… https://t.co/OrEOX3skAi,0,0,"Virginia, USA"
2021-08-14 23:00:09,TRAPINESE,ruthie ❦,@MeBitchigotTime Yes bc in the Philippines the vaccine is liquid gold to them it’s not as accessible as it is here. And they all want it,0,0,
2021-08-14 23:00:09,ThurstonHealth,ThurstonHealth,You can walk-in to any of our COVID-19 vaccination events this week or pre-register ahead of time. No appointments… https://t.co/qOQ2gBBk1K,0,0,"Olympia, Washington, USA"
2021-08-14 23:00:09,mrsinnistR,TA,Sign the petition to stop vaccine passports in Canada. https://t.co/mVUAXK2pGE via @RebelNewsOnline,0,0,
2021-08-14 23:00:09,IS_HumanRights,International Society for Human Rights,"#Iran the health ministry said on Saturday 466 more Iranians died of COVID-19 and 29,700 more cases were discovered… https://t.co/8JN2Y6hVtN",0,0,Get daily updates on HR issues
2021-08-14 23:00:08,thedailybeast,The Daily Beast,“To those folks that are making poor decisions: Don’t be the reason why schools close. Don’t be the reason students… https://t.co/8rIjgbFxmb,0,4,"New York, NY"
2021-08-14 23:00:08,NY_SpecialK,Mr. Met,@JoeBiden Can we work on a stronger vaccine or treatment? The virus is effecting the vaccinated folks as well and some worse than others.,0,0,
2021-08-14 23:00:08,ABC7NY,Eyewitness News,CVS and Walgreens offering 3rd dose of COVID-19 vaccine for those with weakened immune systems… https://t.co/Y86EXppvO1,2,0,New York City
2021-08-14 23:00:07,WilcoWes,Wilco,@plrpodcast @LoraxoftheLeft even more insidious that getting a vaccine passport is free and given at point of servi… https://t.co/FFAXAXaq2r,0,0,DC
2021-08-14 23:00:06,WallStreetBean,Daniel Miller,“Alabama remains open for business. Alabamians do not need government telling us what to do or how to do it. Unlike… https://t.co/FX0RoKDUPY,0,0,Alabama
2021-08-14 23:00:06,Sahas07722149,Sahas,"@SaXQc88 @options7699 @UrreaSerch @elonmusk Want proof? Look at polio in india, with a population of 1.2 billion, i… https://t.co/OCzzGwZ30a",0,0,
2021-08-14 23:00:05,simplyj_6,J,"@taradublinrocks @AmyAThatcher Arnold could beat his ass with a pinky finger. Sniffy Jr took the vaccine, didn't he?",0,1,
2021-08-14 23:00:05,Researchnewscc,Research News,Immunocompromised dialysis patients could benefit from third doses of mRNA COVID-19 vaccine… https://t.co/1dq2QtgqWV,0,0,
2021-08-14 23:00:04,Sensatski,Hrvatski,@AFarKingLegend @ellymelly Time will tell.  If the vaccine centres are empty at 65% then open up at 65%.  My point… https://t.co/Y3d3iTxg01,0,0,"Melbourne, Victoria"
2021-08-14 23:00:03,dollfacee89,Doll.,That vaccine had me down bad. I’ve never slept so much in my life.,0,0,
2021-08-14 23:00:02,rogerio777,Roger Pereira,"Maybe, just maybe he could ask people to mask up and take the vaccine!",1,1,"Plantation, Florida "
2021-08-14 23:00:01,BruceGilbertMD,Bruce R Gilbert,Centering equity in vaccine delivery: How digital technologies can combat vaccine hesitancy and misinformation amon… https://t.co/LcJYmCIfnn,0,0,USA
2021-08-14 23:00:01,talandzes,tonya david,"@sotacita @JoeBiden Over 11,000 have died without explanation why after taking #vaccine.  Do not say it’s safe when… https://t.co/Ar7ce8np25",0,1,"Mustang, OK"
2021-08-14 23:00:01,Lyobserver,The Libya Observer,"#Malta supports #Libya with 40,000 doses of #Coronavirus vaccine https://t.co/LNAuITLiqi",1,1,Tripoli
2021-08-14 23:00:01,TribLIVE,TribLIVE.com,"As new coronavirus infections soar, President Biden is testing a tougher approach.

https://t.co/xa5ZH4oMpv",0,0,"Pittsburgh, Pa."
2021-08-14 23:00:01,azfamily,azfamily 3TV CBS 5,"COVID-19 vaccine boosters are now authorized for some. Here's what you need to know:
https://t.co/URGm4kCZJs https://t.co/I2ou2wo6j6",1,0,"Phoenix, Arizona"
2021-08-14 23:00:01,Bhekisisa_MG,Bhekisisa,"Severe #COVID19SA #vaccine side-effects are vanishingly rare. But if you experience it, this fund will compensate y… https://t.co/uPTlVZ5VFX",0,0,Johannesburg
2021-08-14 23:00:01,Steve75012854,smitty75,@PattyHajdu Tyrant government. Bring on the lawsuits. Provide proof of covid .you can't. End this .hydroxychloroqui… https://t.co/wizgDklNjh,0,0,Canada
2021-08-14 23:00:00,puertoirish,(Puertoirish),"@japastu I have nothing but love for everyone,  but I will not get the vaccine, but I will continue to take precaut… https://t.co/hJfYayyvJs",0,0,Clifton NJ
2021-08-14 23:00:00,statnews,STAT,The FDA approves third booster shot for people who have certain immunocompromising conditions. https://t.co/buA4bxch0t,1,3,
2021-08-14 23:00:00,PiqueNews,Pique Newsmagazine,"Do you think eateries, hotels and other businesses should ask for proof of vaccination before helping guests?  https://t.co/6ih2EfsUAU",0,0,"Whistler, BC"
2021-08-14 23:00:00,CityofSurrey,City of Surrey,Vaccines work! Getting fully vaccinated helps to protect yourself and your community. Find a clinic today:… https://t.co/oHOvtDRhpS,0,0,"Surrey, BC"
2021-08-14 23:00:00,JA16378273,AJ,@cappsie @ziclis @RWMaloneMD There is more risk for vaccine to loose effectiveness if mutation happens in the spike… https://t.co/rVQwPYp8y6,0,0,
2021-08-14 23:00:00,wchs8fox11,Eyewitness News,"ICYMI: The Pentagon will require members of the U.S. military to get the COVID-19 vaccine by Sept. 15.
https://t.co/j8Eae9hES9",0,0,"Charleston, WV"
2021-08-14 22:59:59,zzrwood,Robert Wood,"@todisappear @activegranny @MrKRudd So, your reference to “ALP stans”, whatever that means, and pointing to that UK… https://t.co/FCraRcqgqX",0,0,Brisbane
2021-08-14 22:59:59,Byce_1776,Bryce,@GeorgeTakei That is evil. What happened to my body my choice? I’m all for the vaccine. However 100% against the go… https://t.co/tkz7c7hhil,0,0,
2021-08-14 22:59:58,LogannnnnnnnnWm,WmLogannnnnnnnn,"W.H.O. CONCEDES THE COVID VIRUS IS JUST LIKE THE COMMON FLU - 500,000 AMERICANS DEAD FROM VACCINE… https://t.co/DfKPdcyKZx",1,1,
2021-08-14 22:59:58,alliemarie777,allietoosophisticatedmarieeee. 😼🦋🤩🤷🏻‍♀️,ALSO - that’s not how vaccines work. You get the vaccine to protect you and once you have been vaccinated the theor… https://t.co/YMPF8fFIvK,0,0,United States
2021-08-14 22:59:58,Pachyderm1984,Alison,@SedonaJd @YasMohammedxx There is no vaccine for COVID-19 either (it’s not working).,0,0,
2021-08-14 22:59:56,RedTezla1,?,@NethercotTitch Fake vaccine 💉 card shuts them up,0,0,Nebadon Sector of MilkyWay 
2021-08-14 22:59:55,UFC2025,UFC2025,@ixodioxi @BigJones5577 @zjb5802 @RY_LI1 @BrooklynNets @barclayscenter This is every single liberal. Screamed they… https://t.co/cAOHsfLTdm,0,0,
2021-08-14 22:59:55,CizekAmanda,AC,"@GovRonDeSantis Imago if there was a vaccine… oh, wait…",0,0,
2021-08-14 22:59:54,MickEZinc,Mickey Zinc,"I thought coaches were brave leaders?
https://t.co/GchviWCJml",1,1,
2021-08-14 22:59:54,infidel202,INFIDEL202,"@TheRealOJ32 Body count.....
O.J. - 2
Me not getting Covid vaccine- zero",0,0,
2021-08-14 22:59:54,bredebunch4,SusieQ,"@AaronBosterMD @TheMSWire @Brandon_Beaber My question, How many months after an anti CD20 infusion (like Ocrevus or… https://t.co/PzgKkdlRxG",0,0,
2021-08-14 22:59:53,mm55mh1,mm55mh,@haleakela19 @MichaelRajner @pfizer But the vaccine will lower his immune system for everything other than covid.… https://t.co/i198yqQcji,0,0,
2021-08-14 22:59:51,bunde51,Russell Bunde,@GrendelTom Like the polio vaccine? Probably so.,0,0,"Punta Gorda, FL"
2021-08-14 22:59:51,lunsford77,Cheryl Lunsford,@JoeBiden I don’t know . . . Something strange about all the pushing of the vaccine. Who do we trust?  Obviously the science has failed us.,0,0,"Iowa, USA"
2021-08-14 22:59:50,adam28143,Adam,@Murdersmith @TheLaurenChen People aren’t that smart. The anti-vaccine movement started in reaction to smallpox vac… https://t.co/Mo6JgSlDUw,0,0,
2021-08-14 22:59:50,ninib58,Nancy,"Amazing that they're still pushing this bs despite admittingthat the ""test"" is a fraud, and there's no ""virus"" stil… https://t.co/Fhnqmo8bk5",0,0,northeast Michigan 
2021-08-14 22:59:49,delasoulless,de la soulless,@stitchmarks No but I can’t even seroconvert with a vaccine. It wouldn’t have done my parents any good.,0,0,
2021-08-14 22:59:49,emilychibwana,Emily Chibwana,"@HDbrown84 @_p_rittenhouse Not having a vaccine makes you very vulnerable. No vaccine gives 100% immunity, is what I’m saying.",0,1,Australia
2021-08-14 22:59:48,doubleHHedgeDD,doubleHHedgeDD,"@friedberg How the #VaccinATED can cause #DELTA #LambdaVariant 
Y?! 👇🏽
If a #vaccine 💉 still causes transmission, &amp;… https://t.co/iVzpyrQ3m3",0,0,
2021-08-14 22:59:47,MyBlog385,Sohan Mukhuty🇮🇳,Duare vaccine set for rollout next wk | Kolkata News - Times of India https://t.co/6wGE7X4omY,0,0,India
2021-08-14 22:59:47,Shredder_31,Shredder31,"@Team_Keefe please, take 30 minutes of your time and look into the research done on how the vaccine prevents spread… https://t.co/KxvVNhyQwc",0,0,
2021-08-14 22:59:46,Liberty21387536,Liberty For All,"@Milhouse_Van_Ho That’s what you call foreshadowing the future of lockdowns and restrictions in Canada. 
Vaccine do… https://t.co/t4BKvfEhHw",0,0,
2021-08-14 22:59:45,KatyWellhousen,katy in leo szn,"people from my hometown: y’all ain’t putting that vaccine in my body!!!!

me, with every COVID booster shot i can g… https://t.co/KMfrnCvh3E",0,3,"nola native, LA living"
2021-08-14 22:59:44,TheSydneyWolf,Wolf,@The1770Impact @GladysB The amount of time she refers to #AstraZeneca and #Pfizer collectively as “the vaccine” als… https://t.co/Guz5yis4OP,0,0,Sydney
2021-08-14 22:59:44,TorranceBernie,Trent,"@DTucker88 @GongSteve Quick Google search and here . 
I expect you should believe him when he says covid cases are… https://t.co/xphGKLqOpZ",0,0,torrance 
2021-08-14 22:59:44,randombutton,Amelia,"@Essentialworker @BeauTFC Not if they didn't believe in covid, get the vaccine,  and/or take adequate precautions.… https://t.co/rAoonTQoV9",0,1,"Wisconsin, USA"
2021-08-14 22:59:43,yum_chipotle,M,@Forberg69 @JoeBiden I got the vaccine. I have the blood of christ flowing through me. I don’t need a mask or a shot.,0,0,
2021-08-14 22:59:43,SullaFelix8,Sulla Felix,"This is a key piece of upside as B1.617.2 lacks the heightened vaccine bypass we saw in, for example, P.1, and may… https://t.co/uptwvhhQTd",0,0,
2021-08-14 22:59:42,thehobbitjosh,Josh... but I'm in my flop era,My fall plans                      The Vaccine https://t.co/RmxgUlmWeS,1,1,With Loki ofc
2021-08-14 22:59:41,james053010,James053010,Question for Twitter.... how is it ok for your customers to tell others to take the vaccine and it’s not ok to say… https://t.co/hkGTAUVhYu,0,0,
2021-08-14 22:59:40,TheGuardCat,"Goomba, B.Sc.","@1mediacompany @AlanBur69819353 @CP24 Show us who said the vaccines are not effective against variants. In fact, th… https://t.co/Vf9DCGeKub",0,0,
2021-08-14 22:59:39,Lucile_Kris,Adiaha Daddy🧡,@HenryofCanada There’s a vaccine,0,0,"Saint John, New Brunswick"
2021-08-14 22:59:38,mpj214,Matt Johnson,"@SenTedCruz There aren't gas lines now. 

The vaccine rollout helped reopen the economy and people refusing to vacc… https://t.co/Gijy3zu8zu",0,8,"Dallas, TX"
2021-08-14 22:59:38,erinvprice,Erin Price,"@rick_herron Well, and these under 18 cases are likely to either be ineligible or at least need parental support (l… https://t.co/ej9swpvSt2",0,0,United States
2021-08-14 22:59:37,1u1humanity,#1u1Humanity,"@nytimes Lot's of data coming in worldwide...   #Pfizer  Hospital director: ""Over 90% of our patients are vaccinate… https://t.co/r7hUBZYDfK",0,0,Earth
2021-08-14 22:59:36,oqwin1,Daniel,@kathrynresister I don’t care but what exactly has he done a great job at? He took over a pandemic with a vaccine a… https://t.co/Bc6p5WWjCd,0,0,
2021-08-14 22:59:36,ErolOzMusic,Erol Oz Music,"Despite being fully vaccinated, I just tested positive for what I can only assume is the Delta variant of COVID-19.… https://t.co/NQtsCkcUNT",0,1,
2021-08-14 22:59:36,qedigiv,DDay - Fully VAXXED!,@blueheartedly I think we should just mandate the vaccine.,0,2,"Finger Lakes, N.Y."
2021-08-14 22:59:35,billgray52,Bill Gray,Threatening people with job loss or denying access to goods services for not taking an experimental mRNA vaccine is… https://t.co/SpfeLgNt6Q,0,0,
2021-08-14 22:59:35,HeartEarth6,Heart Earth,@Jmillio1000 @wbkotv Breakthrough literally means people who've received a vaccine and still get Covid. 🙄,0,0,
2021-08-14 22:59:35,BrianHu39388462,Brian Hudson,@AmericanRebel07 You did a lot more dangerous shit that a vaccine at the last party you attended or those Tatts  🙄p… https://t.co/YuDfYcfBpP,0,0,Mid West
2021-08-14 22:59:34,robertcameron,Robert Cameron 💉💉🎉,"@JenniferSey The mRNA vaccines are not analogous to the chicken vaccine, which doesn't stop transmission at all.",0,0,"California, USA"
2021-08-14 22:59:33,KMThomas14,Kyle Thomas,"Or, and hear me out, they trust their body to fight it off better than a vaccine can. This virus has been here a lo… https://t.co/dN6fUI9A84",0,0,"Omaha, NE"
2021-08-14 22:59:33,Nucleics_Inc,Daniel Tillett,@5toeGimp @SciasWolf @nervousasahare @kdhenry5 @clairlemon @michaelshermer The elderly are amongst those least like… https://t.co/0UZAzA527J,0,0,Australia
2021-08-14 22:59:33,Resist_Gr8_Rset,Resist The Great Reset,@jdouglaslittle @chevd80 @StanWhittaker5 Vaccine passports are an introductory route to a Chinese social credit system.,0,0,
2021-08-14 22:59:32,Tony_MacIntyre,Tony MacIntyre,"Some participants say vaccine passports infringe upon fundamental freedoms.

https://t.co/nlM97N1C2T",0,0,"Halifax, NS Canada"
2021-08-14 22:59:32,TbdAngels,TBD Angels,"Vaccines, Booster shots, Delta, oh my! Helpful COVID FAQ from the team at @foliahealth https://t.co/Qkf6pBPrxE",0,0,United States
2021-08-14 22:59:31,Debbiered1978,Debbie,@lisareynaloe @GovAbbott @BetoORourke I hope she has had vaccine….,0,0,"Virginia, USA"
2021-08-14 22:59:31,castrogacio,Antonio Castro Gacio #RestoreTheSnyderVerse,"@weegieguy @JJHTweets Indeed, I also hate people choosing which meaningless song I’m going to have to listen to. We… https://t.co/iiVCB1qzaT",0,0,North London
2021-08-14 22:59:30,NoNewAbnormal,NoNewAbnormal,@davidjthunder it's not difficult to understand when you realize they're all following the same playbook and were a… https://t.co/c3ZonHpXlG,0,0,Canada
2021-08-14 22:59:30,Garison_Carrell,🏳️‍🌈🇺🇸,How many people are going to lose their vaccine cards and be refused at certain places regardless?,0,1,"Oklahoma, USA"
2021-08-14 22:59:29,AkanjiSZN,Ciaran 🇮🇪🇵🇸,"@JoeBiden I'm not taking your vaccine sleepy Joe, covid is just propaganda to inject trackers in us. #GodBlessAmerica",0,0,in your head 🤡
2021-08-14 22:59:28,SassyFrassanach,SassyFrassanach,"Not out of vaccine, but we are out of hospital beds and about to be out of nurses, for any hospital related reason.… https://t.co/rsuDnNJLj3",0,0,
2021-08-14 22:59:27,HealthyyScratch,healthy scratch,@Rread31879232 @_USAPatriot_ @Leamander1 @WalshFreedom Enjoy getting boosters every 6 months because they rushed a… https://t.co/x9VluP4Wb0,0,0,
2021-08-14 22:59:27,rogerit678,R Smith : Shadowy Super Coder,@atensnut They are not concerned about saving lives with the vaccine.  Weird.,0,0,Oregon
2021-08-14 22:59:26,chriogirl2580,Nunyah,@oIdhockeyplayer @RobertKennedyJr The trials have to be done for a certain amount of time. Drugs go through 12 year… https://t.co/g9I2zy1UY2,0,0,"Marlboro, NJ"
2021-08-14 22:59:26,jhopesrealgf,cyd⁷,"@JM_Sparkle good luck with the vaccine !! thank u sm for the giveaway too omg, sleep well &lt;33",0,0,CBYF
2021-08-14 22:59:24,kellymoses1,Not a rule follower in a totalitarian state 💉 🍀,@maladamus @JillianNY @andrewkimmel https://t.co/MvG4vtgvmk You are all so dumb.,0,0,"venice, ca"
2021-08-14 22:59:24,maz314Wa,mary,@stevetrian @AndreaEBouchaud She probably could not have the vaccine. Their reporting is disingenuous! Fear porn,0,0,"Perth, Western Australia"
2021-08-14 22:59:23,Karl781314,Kaptain Karl,@WaterGunner42 @koconews But the US passed trillions in covid relief…yet couldn’t offer accessible healthcare cover… https://t.co/QhYxFgBxkD,0,0,"Oklahoma, USA"
2021-08-14 22:59:22,CSheltonAgar,Charlie SA,@LaurieHoresh I’ve been watching to much news and assumed AZ was referring to the vaccine.,0,0,"Sydney, Australia"
2021-08-14 22:59:21,vegangbanger,vegangster,"@hughjassdevice @voluntary_nay @PlumRemson Tiring, indeed.
""The government is injecting my children with an experim… https://t.co/KLkWuJvntF",0,0,
2021-08-14 22:59:21,i_spitonurgrave,Gloria Trillo,"@nothingformone2 Some of us don't need 12 peer reviewed studies to confirm something for us. 
Go ahead and take you… https://t.co/lexngGFJ1U",0,0,Isle of Man
2021-08-14 22:59:20,GlazeOne,J. Gee,"@johndavidfraley But, should their insurance pay the tab in the end? I agree that allowing them to die is inhumane,… https://t.co/QDOMzI2Ixw",0,0,206 - VH - now in 313
2021-08-14 22:59:20,NeelaJan,Dr Neela Janakiramanan,"@bazscott @DrPieterPeach @ben_hr There will be enough vaccine in the country for everyone, including kids, by the e… https://t.co/IgBG7oNFSI",0,0,"Naarm (Melbourne), Australia "
2021-08-14 22:59:19,_Buttabby,The GREAT Buttabby,"😂 my mama called me to say “you’re getting the vaccine, end of story” then hung up on me lmaooo",0,0,"Nunya, Peru"
2021-08-14 22:59:18,Magister_Ludi_8,Magister_Ludi_⚪️,"@lovin_william @pacman5437 @CNN I believe you, equally I think a mainly prayer based mitigation strategy during a p… https://t.co/oCKY583rqL",0,0,
2021-08-14 22:59:18,JlMlNSMlLE,miliani⁷,"@JM_Sparkle good night,, sleep well &amp; goodluck on your vaccine tomorrow💜",0,1,사랑해 # THEY!THEM . MINOR ๑ 🇳🇱
2021-08-14 22:59:17,AnnaHaz28,Anastasia Hazlett,@seagod22 @B52Malmet The vaccine wouldn't have stopped the spread. People who are vaccinated still spread the virus… https://t.co/UAl6TjCVjd,0,0,"Ohio, USA"
2021-08-14 22:59:16,earthy_kween,🌿🌈 Ⓥ ari Ⓥ 🌈🌿,"Like babes your child can still have autism, vaccine or not, and even then that’s okay.",0,0,"Boston, MA"
2021-08-14 22:59:15,sarahneighbor3,Sarah 😷 *Wear a mask*,"@angry_gammy @BritishChickUSA @Jessicam6946 I'm so sorry. I can relate. My 82 year-old dad is refusing the vaccine,… https://t.co/VS8nEhBTuN",0,0,"Washington, USA"
2021-08-14 22:59:13,Josh_Thompson23,Joshyyyyy,Second vaccine has royally done me in 🤒,0,0,Royston
2021-08-14 22:59:12,jimbearNJ,BearNJ,@RawStory Tell that to those political prisoners Biden is holding in a specially opened DC jail for entering Capito… https://t.co/rDoyBOXGz1,0,1,
2021-08-14 22:59:10,salgoodwin,Sal,@mancunianmedic am I foolish to hope for a vaccine that stops transmission or an early treatment to stop progression 🙄,0,0,United Kingdom
2021-08-14 22:59:10,ShelleenBarnett,Shelleen Barnett,"@Jessicam6946 Omgosh,  I'm so https://t.co/TJdlCl0WWK and your colleagues have to endure this emotional trauma due… https://t.co/Tm1JI9P0F6",0,0,
2021-08-14 22:59:10,Mostly_hated,Harlems' mother♋️,So if ur employer requires u to get vaccinated or u will be fired can ur family sue ur employer if the vaccine caus… https://t.co/0rnUAfJsau,0,0,A town near u
2021-08-14 22:59:09,SkinMD13,SkinMD13,"@KDbyProxy Efficacy is waning. I’m 100% pro vaccine, and will be ready for booster. Just reality.",0,0,USA 
2021-08-14 22:59:09,FindAVac_CTX,FindAVac - Killeen/Temple/Waco Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Waco

Registration link: https://t.co/mQ86jpDznk

[14-08-2021 17:59:09]",0,0,TX
2021-08-14 22:59:09,FindAVac_CTX,FindAVac - Killeen/Temple/Waco Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Temple

Registration link: https://t.co/mQ86jpDznk

[14-08-2021 17:59:09]",0,0,TX
2021-08-14 22:59:09,FindAVac_CTX,FindAVac - Killeen/Temple/Waco Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Taylor

Registration link: https://t.co/mQ86jpDznk

[14-08-2021 17:59:08]",0,0,TX
2021-08-14 22:59:08,FindAVac_CTX,FindAVac - Killeen/Temple/Waco Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Killeen

Registration link: https://t.co/mQ86jpDznk

[14-08-2021 17:59:08]",0,0,TX
2021-08-14 22:59:08,Joamirez1,Jośë A. Ramírez,@EffinLeftMama @stellaluna02 @laurenboebert Oooooh silly goose ppl like me ain't blind duck .. I bet u don't realiz… https://t.co/a1UR5HPy31,0,0,
2021-08-14 22:59:08,FindAVac_CTX,FindAVac - Killeen/Temple/Waco Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Harker Heights

Registration link:… https://t.co/OXiZdEAvUP",0,0,TX
2021-08-14 22:59:08,FindAVac_CTX,FindAVac - Killeen/Temple/Waco Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Belton

Registration link: https://t.co/mQ86jpDznk

[14-08-2021 17:59:08]",0,0,TX
2021-08-14 22:59:08,dkovatich,Danny Kovatich,@softlan5 @truthissavage @dlcmcrcc @MelissaLKnutson @ASlavitt Vaccinated = Shouldn’t give a damn who else is or isn… https://t.co/y4GluWNJEb,0,0,"Pennsylvania, USA"
2021-08-14 22:59:08,FindAVac_CTX,FindAVac - Killeen/Temple/Waco Vaccine Tracker,"New available appointments detected!
Provider: H-E-B
Location:
Valley Mills H-E-B Plus!
1821 South Valley Mills Dr.… https://t.co/BLyqTpyKoQ",0,0,TX
2021-08-14 22:59:08,FindAVac_CTX,FindAVac - Killeen/Temple/Waco Vaccine Tracker,"New available appointments detected!
Provider: H-E-B
Location:
Taylor H-E-B
100 N.w.carlos G.parker Bl#101 Taylor,… https://t.co/RFnaYpqybC",0,0,TX
2021-08-14 22:59:08,nubohemian25,K.R.,@Daksthetruth @Baligubadle1 ...they'll get the vaccine but pretend they haven't....,0,1,
2021-08-14 22:59:08,FindAVac_CTX,FindAVac - Killeen/Temple/Waco Vaccine Tracker,"New available appointments detected!
Provider: H-E-B
Location:
Wooded Acres H-E-B
1301 Wooded Acres Waco, Tx 76710-… https://t.co/mjawLuaCSn",0,0,TX
2021-08-14 22:59:07,FindAVac_CTX,FindAVac - Killeen/Temple/Waco Vaccine Tracker,"New available appointments detected!
Provider: H-E-B
Location:
Harker Heights H-E-B
601 Indian Trail Harker Heights… https://t.co/5jQYKoqrdS",0,0,TX
2021-08-14 22:59:07,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: San Marcos

Registration link:… https://t.co/GZ5Ba3FORg",0,0,TX
2021-08-14 22:59:07,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Round Rock

Registration link:… https://t.co/IXMjrxmOPB",0,0,TX
2021-08-14 22:59:07,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Pflugerville

Registration link:… https://t.co/EHgQB4Ki4m",0,0,TX
2021-08-14 22:59:07,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Leander

Registration link: https://t.co/IHDBzulu3V

[14-08-2021 17:59:07]",0,0,TX
2021-08-14 22:59:07,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Lakeway

Registration link: https://t.co/IHDBzulu3V

[14-08-2021 17:59:07]",0,0,TX
2021-08-14 22:59:07,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Kyle

Registration link: https://t.co/IHDBzulu3V

[14-08-2021 17:59:07]",0,0,TX
2021-08-14 22:59:06,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Cedar Park

Registration link:… https://t.co/fCwUwdrpfv",0,0,TX
2021-08-14 22:59:06,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Buda

Registration link: https://t.co/IHDBzulu3V

[14-08-2021 17:59:06]",0,0,TX
2021-08-14 22:59:06,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Bee Cave

Registration link:… https://t.co/cipcPv9qe4",0,0,TX
2021-08-14 22:59:06,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Austin

Registration link: https://t.co/IHDBzulu3V

[14-08-2021 17:59:06]",0,0,TX
2021-08-14 22:59:06,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: H-E-B
Location:
West Hopkins H-E-B
200 West Hopkins St. San Marcos,… https://t.co/XkwOZAk5qP",0,0,TX
